4C 5.2	1.702587e+01	5.285295e+00
4C 5.3	1.152398e+01	2.402729e+00
4C 5.4	1.218100e+01	3.149439e+00
4C 6.1	1.600410e+01	3.062767e+00
4C 6.2	1.364067e+01	5.508621e+00
4C 6.3	1.298117e+01	5.264146e+00
4C 6.4	1.483356e+01	6.723223e+00
8C 1.1	1.232525e+01	3.495042e+00
8C 1.2	1.371752e+01	4.440086e+00
8C 1.3	1.199129e+01	2.376060e+00
8C 1.4	1.271845e+01	5.215221e-01
8C 1.5	1.503849e+01	3.520879e+00
8C 2.1	1.026686e+01	2.492478e+00
8C 2.2	1.319550e+01	2.742448e+00
8C 2.3	1.228950e+01	1.901322e+00
8C 2.4	1.430182e+01	3.585241e+00
8C 2.5	8.899048e+00	2.517945e+00
8C 2.6	1.242837e+01	2.740726e+00
8C 2.7	1.083565e+01	4.082040e+00
8C 2.8	1.222460e+01	2.158210e+00
8C 3.1	1.365358e+01	3.142999e+00
8C 3.2	1.560255e+01	3.609926e+00
8C 3.3	1.370150e+01	6.445641e+00
8C 3.4	1.199929e+01	2.911745e+00
8C 3.5	1.393774e+01	4.055319e+00
8C 3.6	1.497692e+01	4.595708e+00
8C 3.7	1.402925e+01	3.152822e+00
8C 3.8	1.177528e+01	2.586993e+00
8C 4.1	1.535754e+01	5.610557e+00
8C 4.2	1.239826e+01	6.959443e+00
8C 4.3	1.179403e+01	3.120512e+00
8C 4.4	1.429563e+01	2.481052e+00
8C 4.5	1.308178e+01	5.924190e+00
8C 4.6	1.137231e+01	2.918451e+00
8C 4.7	1.299226e+01	3.387745e+00
8C 5.1	1.490550e+01	2.494078e+00
8C 5.2	1.377370e+01	2.982536e+00
8C 5.3	1.385191e+01	4.803681e+00
8C 5.4	1.136987e+01	2.102715e+00
8C 5.5	1.355362e+01	2.560913e+00
8C 5.6	1.342267e+01	2.535412e+00
8C 5.7	1.631158e+01	5.913756e+00
8C 5.8	1.135415e+01	1.398678e+00
8C 6.1	1.058850e+01	5.090633e+00
8C 6.2	1.482552e+01	4.739559e+00
8C 6.3	1.598170e+01	3.561405e+00
8C 6.4	1.346040e+01	4.498516e+00
8C 6.5	1.412196e+01	4.236849e+00
8C 6.6	1.248607e+01	2.553294e+00
8C 6.7	1.381955e+01	3.082193e+00
8C 6.8	1.243625e+01	4.538099e+00
16C 1.1	6.066401e+00	2.868052e+00
16C 1.2	1.418085e+01	6.155787e+00
16C 1.3	9.032115e+00	2.112440e+00
16C 1.4	1.653735e+00	1.505208e+00
16C 1.5	6.270237e+00	2.769797e+00
16C 1.6	4.403314e+00	3.190081e+00
16C 1.7	2.442532e+00	3.030658e+00
16C 1.8	5.430224e+00	4.417960e+00
16C 1.9	3.964557e+00	1.660390e-01
16C 1.10	5.683958e+00	3.018476e+00
16C 1.11	1.305566e+00	3.614449e+00
16C 1.12	6.862828e+00	1.818014e+00
16C 1.13	3.484748e+00	6.869314e-01
16C 1.14	2.294161e+00	2.264860e+00
16C 1.15	1.440663e+01	3.639049e+00
16C 1.16	4.423698e+00	1.457501e+00
16C 2.1	-1.124028e+00	-2.333556e+00
16C 2.2	3.797893e+00	2.901492e+00
16C 2.3	4.926868e+00	2.690998e+00
16C 2.4	4.150653e+00	3.578882e+00
16C 2.5	7.021663e+00	1.771888e+00
16C 2.6	7.294327e+00	1.466132e+00
16C 2.7	1.323267e+01	4.901090e+00
16C 2.8	8.335497e+00	2.573112e+00
16C 2.9	7.026084e+00	6.380843e+00
16C 2.10	1.059725e+01	2.756156e+00
16C 2.11	8.212680e+00	4.381937e+00
16C 2.12	4.352022e+00	2.249686e+00
16C 2.13	1.029347e+01	1.918203e+00
16C 2.14	4.924802e+00	4.986064e+00
16C 2.15	6.606216e+00	2.779691e+00
16C 2.16	7.359968e+00	4.896182e+00
16C 3.1	5.432930e+00	1.536419e+00
16C 3.2	4.901331e+00	2.029052e+00
16C 3.3	5.470447e+00	5.155483e+00
16C 3.4	8.602605e+00	1.428890e+00
16C 3.5	6.432949e+00	1.955131e+00
16C 3.6	3.893850e+00	4.583330e-01
16C 3.7	6.652080e+00	3.372337e+00
16C 3.8	4.355590e+00	4.367367e+00
16C 3.9	9.173226e+00	3.882797e+00
16C 3.10	6.087274e+00	4.272435e+00
16C 3.11	8.468079e+00	1.097314e+00
16C 3.12	2.233039e+00	7.201895e+00
16C 3.13	4.513019e+00	4.011144e+00
16C 3.14	7.562481e+00	3.121970e+00
16C 3.15	7.180128e+00	1.841438e+00
16C 4.1	9.770521e+00	4.817137e+00
16C 4.2	1.003562e+01	2.615605e+00
16C 4.3	1.109536e+01	3.144812e+00
16C 4.4	6.292325e+00	3.350402e+00
16C 4.5	1.107409e+01	4.146136e+00
16C 4.6	8.166478e+00	2.746168e+00
16C 4.7	7.382088e+00	-1.889200e-01
16C 4.8	3.214071e+00	2.693708e+00
16C 4.9	1.188349e+01	4.550289e+00
16C 4.10	1.068473e+01	2.473811e+00
16C 4.11	5.225300e+00	1.896968e+00
16C 4.12	1.020332e+01	2.201173e+00
16C 4.13	1.134517e+01	4.965670e+00
16C 4.14	7.226572e+00	4.359830e+00
16C 4.15	9.677268e+00	4.829805e+00
16C 4.16	8.616932e+00	2.814258e+00
16C 5.1	1.007151e+01	5.537021e+00
16C 5.2	8.873211e+00	5.864751e+00
16C 5.3	8.750879e+00	3.147008e+00
16C 5.4	2.930645e+00	2.380443e+00
16C 5.5	9.179976e+00	6.752398e+00
16C 5.6	1.644951e+01	5.828800e+00
16C 5.7	9.946795e+00	5.884990e+00
16C 5.8	1.555588e+00	5.492135e+00
16C 5.9	7.259839e+00	6.148694e+00
16C 5.10	8.188343e+00	3.214772e+00
16C 5.11	2.441108e+00	4.952464e+00
16C 5.12	1.611353e+01	7.937714e+00
32C 1.1	-1.187661e+01	-7.609234e-01
32C 1.2	2.178763e+01	7.174004e+00
32C 1.3	-1.426270e+01	-8.808973e-01
32C 1.4	-1.520872e+01	4.987911e-01
32C 1.5	2.118923e+01	1.459349e+01
32C 1.6	1.982767e+01	2.073817e+00
32C 1.7	-9.210102e+00	9.149660e-01
32C 1.8	2.185030e+01	4.971461e+00
32C 1.9	2.136091e+01	1.185261e+01
32C 1.10	1.746921e+01	-6.617136e+00
32C 1.11	-9.968064e+00	2.096931e+00
32C 1.12	-1.157479e+01	1.534511e+00
32C 1.13	1.593562e+01	-3.255056e+00
32C 1.14	-1.029422e+01	-2.167859e+00
32C 1.15	2.336149e+01	8.160943e+00
32C 1.16	1.769245e+01	7.840936e+00
32C 1.17	1.898649e+01	-2.370170e+00
32C 1.18	1.844033e+01	1.423926e+01
32C 1.19	1.840449e+01	1.517487e+00
32C 1.20	2.057455e+01	-1.198388e+00
32C 1.21	2.290998e+01	7.147138e+00
32C 2.1	-8.923878e+00	-1.220363e+00
32C 2.2	-5.316031e+00	2.403601e+00
32C 2.3	-8.158228e+00	1.756258e+00
32C 2.4	1.858570e+01	7.464738e+00
32C 2.5	1.572836e+01	7.579488e+00
32C 2.6	-5.423537e+00	1.842889e+00
32C 2.7	2.442981e+00	5.951398e+00
32C 2.8	2.137550e+01	6.427748e+00
32C 2.9	-7.863477e+00	2.249021e+00
32C 2.10	-1.138616e+01	-1.047657e+00
32C 2.11	2.003137e+01	5.398186e+00
32C 2.12	-8.932836e+00	1.543654e+00
32C 2.13	1.570926e+01	6.332525e+00
32C 2.14	2.020452e+01	1.233013e+01
32C 2.15	2.157524e+01	4.583534e+00
32C 2.16	1.697036e+01	2.601271e+00
32C 3.1	-1.502823e+01	-5.143228e-01
32C 3.2	-7.606023e+00	-6.461512e-01
32C 3.3	-1.231531e+01	-3.345785e+00
32C 3.4	-1.100888e+01	2.954069e-01
32C 3.5	-1.117065e+01	-4.345348e-01
32C 3.6	2.075927e+01	1.002631e+01
32C 3.7	2.013810e+01	1.102070e+01
32C 3.8	2.135276e+01	8.484477e+00
32C 4.1	-1.074260e+01	-9.597166e-01
32C 4.2	-9.209777e+00	-5.648789e-01
32C 4.3	2.147459e+01	7.094798e+00
32C 4.4	1.863755e+01	-5.553492e+00
32C 4.5	1.916057e+01	-1.995156e+00
32C 4.6	2.153137e+01	1.231926e+01
32C 4.7	-7.612748e+00	1.322358e+00
32C 4.8	-1.250227e+01	1.243746e-01
32C 4.10	-8.908417e+00	7.877713e-01
32C 4.11	2.256100e+01	1.322923e+01
32C 4.12	-7.169040e+00	-1.115100e+00
32C 4.13	-8.407600e+00	4.017806e-01
32C 4.14	1.826578e+01	6.655624e+00
32C 4.15	2.330754e+01	7.471383e+00
32C 4.16	1.860036e+01	-3.723638e+00
32C 4.17	-8.984033e+00	1.219315e+00
32C 4.18	-1.321187e+01	3.041026e+00
32C 4.19	-1.021565e+01	-1.459888e+00
32C 4.20	2.102907e+01	7.555626e+00
32C 4.21	2.186462e+01	3.634051e+00
32C 4.22	2.473497e+01	1.008756e+01
32C 4.23	-1.085308e+01	-1.790606e+00
32C 4.24	2.122457e+01	1.139399e+01
32C 5.1	-9.377413e+00	-2.537230e+00
32C 5.2	-4.835523e+00	1.885776e+00
32C 5.3	1.646272e+01	3.720113e+00
32C 5.4	-6.041797e+00	7.085100e+00
32C 5.5	1.340038e+01	1.045701e+01
32C 5.6	-8.885011e+00	-4.201764e-01
32C 5.7	-1.006876e+01	4.867563e-03
32C 5.8	2.440324e+01	6.012959e+00
32C 5.9	-1.118456e+01	-1.948275e-01
32C 5.10	1.801804e+01	7.921866e-01
32C 5.11	-5.997454e+00	2.159650e+00
32C 5.12	2.114186e+01	1.191686e+01
32C 5.13	-8.051503e+00	1.874926e+00
32C 5.14	-4.974169e+00	3.557721e+00
32C 5.15	-3.209416e+00	4.384329e+00
32C 5.16	-9.169674e+00	3.218014e-01
32C 5.17	-1.069812e+01	1.146511e+00
32C 5.18	-7.692942e+00	3.013381e+00
32C 5.19	2.217088e+01	9.613265e+00
32C 5.20	-4.704954e+00	2.066737e+00
32C 5.21	-1.181212e+01	-1.477894e+00
32C 5.22	-6.959240e+00	-5.414939e-01
32C 5.23	-1.184190e+01	-6.084372e-01
32C 6.1	2.088003e+01	6.743558e+00
32C 6.2	-9.072287e+00	1.509692e+00
32C 6.3	-1.290006e+01	-9.032961e-01
32C 6.4	1.702309e+01	7.840652e+00
32C 6.6	-7.625276e+00	-6.124469e-01
32C 6.7	-4.927207e+00	7.536542e-01
32C 7.1	-1.181149e+01	-1.627990e+00
32C 7.2	1.865518e+01	9.724553e+00
32C 7.3	-1.050273e+01	9.806381e-01
32C 7.4	-1.195338e+01	-7.471385e-01
32C 7.5	1.936928e+01	5.888235e+00
32C 7.6	1.776700e+01	4.791127e+00
32C 7.8	-1.221213e+01	-1.584255e+00
32C 8.1	-8.068344e+00	7.337777e-01
32C 8.2	-9.728601e+00	-2.128020e+00
32C 8.4	2.706400e+00	8.659956e-01
32C 8.5	1.808896e+01	8.754461e+00
32C 8.6	-8.855994e+00	5.228492e-01
64C 1.1	1.376351e+01	-1.215023e+01
64C 1.2	-1.193576e+01	-2.133765e+00
64C 1.3	1.804164e+01	1.852288e+01
64C 1.4	1.184913e+01	-1.307028e+01
64C 1.5	1.389802e+01	-1.148309e+01
64C 1.6	1.882218e+01	1.941945e+01
64C 1.7	1.524563e+01	-1.046328e+01
64C 1.8	-1.262055e+01	2.746065e-01
64C 1.9	1.429261e+01	-1.007842e+01
64C 1.10	-1.065112e+01	-1.309345e+00
64C 1.11	1.335182e+01	-1.033476e+01
64C 1.12	-1.079610e+01	6.690293e-01
64C 1.13	1.631113e+01	-6.318769e+00
64C 1.14	-9.923055e+00	-1.067356e+00
64C 1.15	-1.154483e+01	-2.419308e+00
64C 1.16	-1.204211e+01	2.191819e+00
64C 1.17	-1.109392e+01	-2.092240e-01
64C 1.18	-1.168450e+01	-1.978163e+00
64C 1.19	-1.065636e+01	-8.974598e-01
64C 1.20	-9.959884e+00	2.034522e+00
64C 1.21	1.718058e+01	-3.402347e+00
64C 1.22	2.048463e+01	1.396283e+01
64C 1.23	2.107383e+01	1.876218e+01
64C 1.24	-1.152492e+01	-3.370754e+00
64C 1.25	-7.847472e+00	1.401792e+00
64C 1.26	1.609486e+01	-8.072526e+00
64C 1.27	-1.384188e+01	-7.298172e-01
64C 1.28	-1.430964e+01	-4.181568e-02
64C 1.29	-1.216275e+01	-2.741999e-01
64C 1.30	-8.113092e+00	-2.736191e+00
64C 1.31	-1.258314e+01	8.702239e-01
64C 1.32	-1.347452e+01	2.201375e+00
64C 1.33	-1.296768e+01	-1.004325e+00
64C 1.34	-6.557868e+00	2.975338e+00
64C 1.35	-1.786990e+01	-1.579759e+00
64C 1.36	-1.474517e+01	-1.156823e+00
64C 1.37	-1.365025e+01	1.116569e-01
64C 1.38	-1.503886e+01	-2.193554e+00
64C 1.39	-1.238402e+01	1.777557e+00
64C 1.40	2.085397e+01	1.758957e+01
64C 1.41	1.418227e+01	-7.565691e+00
64C 1.42	1.185576e+01	-5.298121e+00
64C 1.43	1.833346e+01	-5.999069e+00
64C 1.44	-7.392182e+00	2.240959e+00
64C 1.45	-7.702636e+00	9.602977e-01
64C 1.46	-1.388436e+01	2.662245e-01
64C 1.47	-1.356341e+01	-2.044570e+00
64C 1.48	-1.507954e+01	-7.487778e-01
64C 2.1	-1.712086e+01	-2.526837e+00
64C 2.2	-1.605956e+01	-3.347974e+00
64C 2.3	-1.228983e+01	-1.624405e+00
64C 2.4	-1.183829e+01	2.275866e-01
64C 2.5	1.495835e+01	-9.027661e+00
64C 2.6	-9.337941e+00	3.071368e-01
64C 2.7	1.720362e+01	-7.023288e+00
64C 2.8	1.190198e+01	-2.957401e+00
64C 2.9	-1.504645e+01	-5.551001e-01
64C 2.10	-1.642623e+01	3.772919e-01
64C 2.11	-1.353386e+01	-6.597858e-01
64C 2.12	-1.510389e+01	-1.268414e+00
64C 2.13	-1.325737e+01	-3.453068e-01
64C 2.14	-1.044149e+01	1.063174e+00
64C 2.15	-1.312084e+01	1.673188e+00
64C 2.16	1.194999e+01	-6.618061e+00
64C 2.17	1.170739e+01	-8.010787e+00
64C 2.18	-1.660205e+01	3.681187e+00
64C 2.19	-1.384741e+01	-1.769365e+00
64C 2.20	-1.120837e+01	-9.145465e-02
64C 2.21	-1.337259e+01	-1.819298e-01
64C 2.22	-1.125095e+01	6.489881e-01
64C 2.23	-1.257194e+01	-1.317488e+00
64C 2.24	-1.562179e+01	1.679730e-01
64C 2.25	-5.018819e+00	6.804108e+00
64C 3.1	-8.743303e+00	1.835263e+00
64C 3.2	-9.724634e+00	1.646943e-01
64C 3.3	-1.002220e+01	1.506411e+00
64C 3.4	-1.083704e+01	1.715571e+00
64C 3.5	1.605901e+01	-1.046863e+01
64C 3.6	-9.098066e+00	7.288300e-01
64C 3.7	-1.018215e+01	9.234050e-01
64C 3.8	-9.657109e+00	5.970934e-01
64C 4.1	1.656030e+01	-1.080121e+01
64C 4.1	2.503708e+01	1.653406e+01
64C 4.2	2.135630e+01	1.608946e+01
64C 4.3	1.968331e+01	-2.586124e+00
64C 4.4	2.131397e+01	-2.808118e-01
64C 4.5	2.059727e+01	-2.976218e+00
64C 4.6	1.779834e+01	-6.006472e+00
64C 4.7	-1.107313e+01	1.106054e-01
64C 4.8	1.987069e+01	-2.969508e+00
64C 4.9	-9.644445e+00	2.603613e+00
64C 4.10	2.160768e+01	6.568625e+00
64C 4.11	2.458105e+01	1.778947e+01
64C 4.12	-1.021499e+01	1.211670e+00
64C 4.13	-1.362594e+01	1.159296e+00
64C 4.14	-1.213759e+01	5.788877e-01
64C 4.15	-8.631399e+00	-1.255746e-02
64C 4.16	-7.767517e+00	-1.102080e+00
64C 4.17	-6.218216e+00	1.516669e+00
64C 4.18	-1.243464e+01	-3.069830e+00
64C 4.19	-1.335555e+01	2.163643e+00
64C 4.20	-1.377794e+01	7.720224e-01
64C 4.21	-1.177762e+01	-2.177379e+00
64C 4.22	-1.140701e+01	-9.762933e-01
64C 4.23	-1.154801e+01	3.794575e-01
64C 4.24	-6.005789e+00	2.308441e+00
64C 4.25	-1.071402e+01	2.116564e-01
64C 4.26	1.845306e+01	-8.768153e+00
64C 4.27	-1.088282e+01	-6.519730e-01
64C 4.28	1.586207e+01	-5.840608e+00
64C 4.29	-1.430972e+01	9.443632e-02
64C 4.30	1.286648e+01	-1.252385e+01
64C 4.31	-1.243879e+01	6.528048e-01
64C 4.32	2.179832e+01	1.825017e+01
64C 4.33	-1.049798e+01	1.006178e+00
64C 4.34	-1.440819e+01	1.815534e+00
64C 4.35	1.938537e+01	-6.968501e+00
64C 4.36	-1.479912e+01	6.705880e-01
64C 4.37	-1.316819e+01	2.197851e+00
64C 4.38	-5.856717e+00	8.850724e+00
64C 4.39	-8.580703e+00	-4.357791e-01
64C 5.1	-8.854998e+00	5.516717e-01
64C 5.2	1.392852e+01	-1.262987e+01
64C 5.3	1.494720e+01	-1.227114e+01
64C 5.4	-1.025805e+01	-1.556056e+00
64C 5.5	1.741925e+01	-9.509905e+00
64C 5.6	1.566966e+01	-9.129998e+00
64C 5.7	1.534660e+01	-1.216347e+01
64C 5.8	1.964989e+01	1.867894e+01
64C 5.9	1.372036e+01	-1.108337e+01
64C 5.10	1.574597e+01	-1.082967e+01
64C 5.11	-1.003293e+01	4.734879e+00
64C 5.12	-1.384634e+01	-1.432284e+00
64C 5.13	-1.007729e+01	-1.608073e-01
64C 5.14	-1.139946e+01	3.145636e+00
64C 5.15	-2.545463e+00	-6.538016e-01
64C 5.16	-6.487716e-01	3.921531e+00
64C 6.1	1.716425e+01	-8.063798e+00
64C 6.2	1.931454e+01	2.054922e+01
64C 6.3	1.974634e+01	2.344177e+01
64C 6.4	2.240299e+01	2.286245e+01
64C 6.5	2.346108e+01	2.196948e+01
64C 6.6	1.929138e+01	2.391493e+01
64C 6.7	1.820079e+01	-8.237625e+00
64C 6.8	1.842442e+01	1.900809e+01
64C 7.1	1.232698e+01	-6.801371e+00
64C 7.2	1.600336e+01	-1.278443e+01
64C 7.3	2.056323e+01	1.873105e+01
64C 7.4	1.888227e+01	-1.047554e+01
64C 7.5	1.695264e+01	-8.701219e+00
64C 7.6	1.271611e+01	-1.135603e+01
64C 7.7	1.826207e+01	-8.688155e+00
64C 7.8	2.201122e+01	9.383654e+00
64C 7.9	1.624324e+01	-7.870493e+00
64C 7.10	-1.053921e+01	-2.636839e+00
64C 7.11	-1.170150e+01	1.332588e+00
64C 7.12	-1.028717e+01	7.909595e-01
64C 7.13	-1.035265e+01	-7.985484e-01
64C 7.14	-9.824706e+00	-1.299471e+00
