"x"
"1",215.184881812997
"2",119.067852449756
"3",127.455098868293
"4",52.3054368265354
"5",86.2146364610059
"6",100.468580094593
"7",119.320989107762
"8",304.91434872161
"9",220.454650183778
"10",273.920452260384
"11",212.850794270226
"12",51.3640763562782
"13",273.948555123344
"14",127.455098868293
"15",180.251305733066
"16",83.2394579083527
"17",304.91434872161
"18",26.7803769181127
"19",142.072667828196
"20",127.455098868293
"21",128.638987767612
"22",138.478654351727
"23",127.455098868293
"24",180.803805943222
"25",71.4931335601611
"26",60.7098572962353
"27",0
"28",303.302104154291
"29",304.91434872161
"30",304.91434872161
"31",50.0313407479678
"32",304.91434872161
"33",138.263826464328
"34",270.496859165218
"35",183.417519634043
"36",223.658310228608
"37",217.652928110239
"38",209.629352617703
"39",4.31448941057801
"40",63.6987404881457
"41",218.89033916287
"42",100.468580094593
"43",109.90747263668
"44",242.325634928383
"45",183.15187456107
"46",304.91434872161
"47",0
"48",166.911374424825
"49",45.1371051834736
"50",222.001975540447
"51",223.526060808338
"52",65.8708901272306
"53",219.396977802635
"54",90.0158413956977
"55",10.690098929675
"56",168.039239531074
"57",128.172448842828
"58",180.251305733066
"59",10.2889001546883
"60",51.1869880580433
"61",0
"62",284.312728185613
"63",180.251305733066
"64",57.7565253157235
"65",304.91434872161
"66",86.2860080706649
"67",119.320989107762
"68",103.305479099881
"69",140.105093163436
"70",166.911374424825
"71",39.2517299964626
"72",130.73561761882
"73",299.287697010809
"74",1.83604687038589
"75",209.213152728882
"76",228.92715436438
"77",230.181248671479
"78",0
"79",230.460451603592
"80",210.647174809061
"81",166.911374424825
"82",180.007085609995
"83",182.564684214094
"84",226.131979600671
"85",124.436647541382
"86",136.970975323141
"87",149.333404607781
"88",76.5569514841337
"89",226.860649508633
"90",84.7986085362439
"91",182.508188373672
"92",75.6374773908697
"93",262.570449383114
"94",287.983446807481
"95",122.471506993731
"96",24.118693950889
"97",224.847672794156
"98",236.921224522465
"99",188.714839225797
"100",116.652307434534
"101",234.930739871216
"102",287.483259483978
"103",241.691642535532
"104",226.248597345731
"105",261.464888555825
"106",166.911374424825
"107",31.0636817392615
"108",293.844487813201
"109",134.852323965177
"110",288.488455376842
"111",17.9541747433656
"112",95.4348128802952
"113",153.960751613649
"114",53.4834704728744
"115",100.468580094593
"116",184.810041030006
"117",272.573847276036
"118",127.455098868293
"119",238.68134241554
"120",182.407194214126
"121",192.020150170346
"122",39.4856801673887
"123",181.308896916455
"124",39.5221404044689
"125",53.7507715790229
"126",99.6406338221155
"127",166.911374424825
"128",304.91434872161
"129",272.846550952727
"130",1.10275494717632
"131",148.931448035943
"132",101.953088008494
"133",62.930488307302
"134",37.3122622249421
"135",217.583389312269
"136",100.468580094593
"137",7.79916054998113
"138",39.5281604796261
"139",123.86687486694
"140",182.894258861533
"141",119.320989107762
"142",228.091519704568
"143",286.752333637686
"144",287.353291444234
"145",284.331991412386
"146",173.10197648036
"147",183.110525245249
"148",83.7576534664806
"149",184.161368083187
"150",304.91434872161
"151",239.623549323469
"152",70.8390149106693
"153",28.4356591078529
"154",50.8205614016261
"155",3.81188846656728
"156",159.783056537575
"157",131.267210665284
"158",166.446597005337
"159",166.162880408937
"160",94.2793863624853
"161",97.4288381881151
"162",224.674406226235
"163",92.9865894321371
"164",87.4875135338998
"165",122.356729647544
"166",267.812661292177
"167",234.117625641312
"168",167.841922994461
"169",289.601511929378
"170",232.166408675306
"171",127.24522467492
"172",90.2202510283268
"173",32.4853316690512
"174",0
"175",79.4850330992982
"176",162.39239789885
"177",286.96828408817
"178",0
"179",152.732059730313
"180",166.911374424825
"181",100.468580094593
"182",189.194034615837
"183",190.220720499303
"184",126.080826814426
"185",81.7894224341399
"186",277.191522852353
"187",156.596748889511
"188",180.251305733066
"189",26.9170567113571
"190",140.519996205863
"191",97.4288381881151
"192",234.650899125883
"193",158.491703651567
"194",304.91434872161
"195",44.3760042251847
"196",212.243935370423
"197",134.698061216743
"198",238.159448417259
"199",52.6637502306817
"200",145.834708697492
"201",128.347351843296
"202",190.020128321147
"203",144.251967531438
"204",251.812471925004
"205",273.291412250938
"206",211.847565622611
"207",74.2184405809101
"208",0
"209",177.931214563889
"210",61.9372927955267
"211",50.6143162841433
"212",132.124843020376
"213",76.1479899930621
"214",37.8089655194273
"215",275.2880649124
"216",94.2793863624853
"217",100.468580094593
"218",279.74014256749
"219",179.715212779983
"220",273.037028321765
"221",290.335379581738
"222",143.215087765008
"223",252.110892021006
"224",42.4139303373451
"225",127.455098868293
"226",49.9548483656147
"227",100.468580094593
"228",32.8499747753879
"229",275.816593258146
"230",77.5685634226778
"231",100.468580094593
"232",70.4745085862456
"233",261.360188088651
"234",112.467526813921
"235",279.230745476373
"236",133.192197456324
"237",142.035861162683
"238",260.560791951179
"239",166.074766654929
"240",216.943642672554
"241",72.222753918998
"242",7.26968184133693
"243",0
"244",209.213152728882
"245",56.3513809586284
"246",291.253158803563
"247",44.2332025467072
"248",131.573598784605
"249",158.332770394914
"250",167.672508071208
"251",209.213152728882
"252",232.660102391618
"253",84.7745860906527
"254",180.251305733066
"255",25.6409245147591
"256",223.46235975616
"257",57.0313003444012
"258",87.4629321314691
"259",54.4511591895047
"260",268.946305253436
"261",304.91434872161
"262",97.4288381881151
"263",154.569621053348
"264",117.335189043458
"265",211.926114650776
"266",153.730821657314
"267",50.4671352692551
"268",166.911374424825
"269",272.639890182325
"270",89.459076604047
"271",2.63813520787035
"272",137.82565625913
"273",116.652307434534
"274",0
"275",185.516674980373
"276",0
"277",0
