"T1","T2","T3"
"100",-34.458181904231,10.7167329199909,-19.2394738799693
"101",21.3109674927205,-29.9246147175076,32.1264137063659
"102",50.7547662224415,-64.5665495731606,5.84059022562173
"103",25.2805936430017,-34.375098579953,28.9413034461019
"104",16.3215296633409,-24.1750524454295,36.300357069802
"105",36.7740634804005,-47.3612975307085,19.443815135828
"106",-27.3772137553741,-0.431439598489323,25.4572448114364
"107",38.3824972885255,41.2226022304813,-29.6244674007747
"108",53.9034909977006,-68.7958218859943,2.28228724170016
"109",-39.2029276168419,7.01312570820105,-2.5012148962675
"110",51.2613137782695,-65.2344043602334,5.28579446130797
"111",50.6699319546855,45.6075041904833,-28.3415488143112
"112",-21.4801358635326,17.9873837092113,-33.008905911703
"113",-34.5245849281401,3.17377555037856,15.396564290897
"114",17.4110604894502,33.4994050805164,-31.4054241998954
"115",-25.8667164057073,15.8936438850657,-31.7761520352747
"116",-14.1847573022821,-5.15659829728604,36.518229078293
"117",42.9457714544593,-54.6851113908839,13.8163696146797
"118",-38.8064031949691,8.11938441036959,-9.78546405655299
"119",23.5097101546186,-32.3954090208206,30.3578852525079
"120",-16.0397753422976,-4.58669852981087,35.1036267377256
"121",-8.50836323058151,-6.76335137504395,40.6528584726291
"122",30.4955024715566,38.3586147834314,-30.3471630021437
"123",-16.8608960096156,-4.32645524324736,34.4222375423508
"124",30.4613849691821,38.3460926764302,-30.350085630401
"125",17.1616152040449,33.4051944519057,-31.4241668889769
"126",-25.1629195322891,16.2451111499889,-32.0342910535653
"127",-27.3772137553741,-0.431439598489323,25.4572448114364
"128",59.1185657959298,-76.1635633013003,-4.12436873574288
"129",43.0939936289235,-54.8652969258031,13.6751936419236
"130",66.4673925134946,51.1230092239896,-26.3484318149855
"131",-36.525886308931,4.38360801436113,10.9483470190331
"132",-26.7417348356073,15.2952423235368,-30.7369109347938
"133",8.60530347177155,30.1387389301941,-32.0456794484165
"134",32.5301705265849,39.1011353898537,-30.1668034237394
"135",11.5917611617446,-18.3827907315523,40.6771237641059
"136",-25.8667164057073,15.8936438850657,-31.7761520352747
"137",60.1906240441532,48.9474205178029,-27.1911894145307
"138",30.4557517110106,38.3440251082708,-30.3505681956055
"139",-37.7556010038107,8.85593433819515,-13.1309279732776
"140",-15.6756309078591,-4.70210927048994,35.4058041070916
"141",-35.91357876393,9.94367401633866,-17.1404117595723
"142",17.363415872594,-25.3997491839104,35.3998273110368
"143",50.3864313500463,-64.0809205242298,6.24400867015437
"144",50.6892715329631,-64.4801984667487,5.91232322658007
"145",49.1536410534966,-62.4737117779043,7.56877493104172
"146",-22.6023341561049,-2.2544270566104,28.948888931772
"147",-15.5139435417041,-4.75335393310623,35.5399768647772
"148",-10.7262896753504,22.4854872981332,-33.2547044395352
"149",-14.6970113908987,-5.00264201378251,36.1512552326296
"150",59.1185657959298,-76.1635633013003,-4.12436873574288
"151",24.0634394040449,-33.0155020626926,29.9144640136162
"152",1.25269289716433,27.2695660583987,-32.5470768490837
"153",40.8449244348009,42.1086946811744,-29.3841170464876
"154",19.8972981129291,34.4340269989559,-31.2152399071569
"155",63.9282816385452,50.2456855598355,-26.6985670079828
"156",-31.7864461528181,1.62899426967569,20.2965690411773
"157",-39.2197326445876,7.53243621875514,-6.04712506668314
"158",-27.6991060552197,-0.29276931601648,25.1520007292245
"159",-27.8956005144815,-0.208120064750573,24.9656689315833
"160",-20.4356043008282,18.4528828242164,-33.1740568320824
"161",-23.2827795961665,17.184029275346,-32.7238898507332
"162",15.4444360959745,-23.1262383094779,37.080553469795
"163",-19.248819443847,18.959477404919,-33.2529715782355
"164",-14.1791389818536,21.0800342240689,-33.3711378897764
"165",-37.1824387171826,9.20847842043786,-14.4828659329963
"166",40.3357328231536,-51.5419019391273,16.2610156671818
"167",20.835945544198,-29.3883137165733,32.5109744174713
"168",-26.6535914667824,-0.710954600474937,25.9712125026104
"169",51.8167518701317,-65.9742154740212,4.66690044585251
"170",19.7027350106245,-28.099168491089,33.4389755611333
"171",-38.7502713183441,8.16073261182556,-9.98342040453697
"172",-16.7041899185532,20.0356013192696,-33.3715153186091
"173",37.0505585527396,40.7423673460319,-29.7525384074144
"174",67.5009105826473,51.4798194150149,-26.2049209727567
"175",-6.76782950161044,24.0803321846628,-33.049853795977
"176",-30.3570833255458,0.898607326874611,22.3477886717714
"177",50.4952550864437,-64.2243985698031,6.12481956872557
"178",67.5009105826473,51.4798194150149,-26.2049209727567
"179",-35.0498199985364,3.47945972785621,14.3286836568177
"180",-27.3772137553741,-0.431439598489323,25.4572448114364
"181",-25.8667164057073,15.8936438850657,-31.7761520352747
"182",-10.8035144166134,-6.13207506184663,39.1294739587609
"183",-9.96972001660771,-6.36140838768744,39.682896968299
"184",-38.4388474315052,8.39013555335286,-11.0816971595701
"185",-8.90324805154023,23.2224293802252,-33.1688615471885
"186",45.4282613141068,-57.7393209761155,11.4015588750314
"187",-33.2909157824497,2.48157313730783,17.6203407117259
"188",-17.6515835403009,-4.07585733502225,33.7661026260464
"189",42.2680803230093,42.619062003674,-29.2416187916745
"190",-38.8283753852217,6.04448577599398,3.06854175734298
"191",-23.2827795961665,17.184029275346,-32.7238898507332
"192",21.1472171801131,-29.7401294289311,32.2585570231412
"193",-32.3957295126649,1.9759110934787,19.2121268892036
"194",59.1185657959298,-76.1635633013003,-4.12436873574288
"195",25.9203320748289,36.6753707064047,-30.7340785090886
"196",8.58984824705751,-14.828521259429,43.2933807509278
"197",-39.2080291744494,7.03664662378461,-2.65358856917178
"198",23.2029962369892,-32.0519358046877,30.6034989084264
"199",18.1760230917851,33.7883165647023,-31.3479468409175
"200",-37.5896949039825,5.04739590158319,8.11721161556997
"201",-38.9308218888913,7.97710571981715,-8.91345939244915
"202",-10.1326253779497,-6.31660162439711,39.5747701023197
"203",-38.0713459695091,5.35664175253396,6.64269145859862
"204",31.2178388569016,-41.020104132205,24.1430638492629
"205",43.3357883482173,-55.1592334504433,13.4448933860609
"206",8.35171207205487,-14.5683613552018,43.473200448164
"207",-1.88419759281422,26.0291617796071,-32.7515500518296
"208",67.5009105826473,51.4798194150149,-26.2049209727567
"209",-19.2096931030427,-3.52109662078395,32.1390321992596
"210",9.52976819161425,30.4959527723406,-31.9808803655446
"211",20.0899216190234,34.5062144319173,-31.2003332674325
"212",-39.2367055541806,7.41384337640911,-5.1979013537641
"213",-3.67407925646956,25.3173052244337,-32.8643904474582
"214",32.0651572991608,38.9315267529093,-30.2081528051971
"215",44.4103874165021,-56.4797257373404,12.4017832713777
"216",-20.4356043008282,18.4528828242164,-33.1740568320824
"217",-25.8667164057073,15.8936438850657,-31.7761520352747
"218",46.7748731931511,-59.4275914104105,10.0481033566312
"219",-18.0116088564672,-3.94767129065396,33.390142835518
"220",43.19752347556,-54.9911524589833,13.5765854082969
"221",52.1803858714448,-66.4621299978732,4.25669139953241
"222",-38.3558820381044,5.54713361014619,5.66398224341571
"223",31.3912860267033,-41.2159997991784,23.9995524537338
"224",27.7554055844582,37.3529202270971,-30.581889580365
"225",-38.8064031949691,8.11938441036959,-9.78546405655299
"226",20.7058344909211,34.7370334531866,-31.1526693479602
"227",-25.8667164057073,15.8936438850657,-31.7761520352747
"228",36.7089681451866,40.6189488103058,-29.784910669298
"229",44.6937370518176,-56.8293971652276,12.1246820462941
"230",-4.99135598507082,24.7917443219379,-32.9456100693688
"231",-25.8667164057073,15.8936438850657,-31.7761520352747
"232",1.59124048271674,27.4027687394331,-32.5245504506418
"233",36.7145711171565,-47.2924329489469,19.4955888349509
"234",-31.8300716158859,12.0633775255188,-22.1933425929358
"235",46.5057235157882,-59.0901538385585,10.3186208841915
"236",-39.2578289530794,7.26625030159301,-4.14101177664491
"237",-38.6775226173436,5.7637931905563,4.55053422770787
"238",36.260342337954,-46.7666465589263,19.890885018613
"239",-27.9566257229712,-0.181830579406298,24.9077999369968
"240",11.2445195207603,-17.9545690920544,41.0016509890216
"241",-0.0322398547069327,26.7631374583202,-32.6319779319335
"242",60.686998532474,49.1204280224388,-27.1277191569972
"243",67.5009105826473,51.4798194150149,-26.2049209727567
"244",6.58892618556357,-12.893583501709,44.4870230926547
"245",14.7352814806359,32.4868922178098,-31.6052209846134
"246",52.6351487018837,-67.0723187840645,3.74368154263648
"247",26.0538832834538,36.7247122293667,-30.7230418355573
"248",-39.2257961959669,7.49006906957338,-5.74374092458671
"249",-32.470717062276,2.01860788162399,19.0786591711752
"250",-26.7853335579386,-0.660066324295967,25.8776399586334
"251",6.58892618556357,-12.893583501709,44.4870230926547
"252",19.9894580811138,-28.4253459015582,33.2041742338907
"253",-11.6682067938258,22.1047289252132,-33.299057178795
"254",-17.6515835403009,-4.07585733502225,33.7661026260464
"255",43.4640939169055,43.0471718420209,-29.1200462558097
"256",14.7724287488598,-22.3180184824091,37.6840793451131
"257",14.1013442400789,32.2455107862727,-31.6515777607504
"258",-14.1563878261808,21.0893188191582,-33.3704847779622
"259",16.5080137659199,33.1583419116923,-31.4732768511801
"260",40.9604512470922,-52.2899081481531,15.6819170700765
"261",59.1185657959298,-76.1635633013003,-4.12436873574288
"262",-23.2827795961665,17.184029275346,-32.7238898507332
"263",-34.2501799798113,3.01748309105466,15.9168560521869
"264",-34.8305994012835,10.5189170046592,-18.7023506507783
"265",8.40427221499128,-14.6182974047475,43.4429717836876
"266",-34.6228742376406,3.23097943569195,15.1967275776451
"267",20.2273819548816,34.5577289587827,-31.1896955641503
"268",-27.3772137553741,-0.431439598489323,25.4572448114364
"269",42.9816676451409,-54.7287484130967,13.7821798609804
"270",-16.0011111514981,20.3272342249755,-33.3756384003997
"271",65.0284116714581,50.6262176879213,-26.5482438538413
"272",-39.0524364798768,6.52691982010168,0.427738273034195
"273",-34.458181904231,10.7167329199909,-19.2394738799693
"274",67.5009105826473,51.4798194150149,-26.2049209727567
"275",-13.6267316716385,-5.32431106737951,36.91799321138
"276",67.5009105826473,51.4798194150149,-26.2049209727567
"277",67.5009105826473,51.4798194150149,-26.2049209727567
"278",-17.6515835403009,-4.07585733502225,33.7661026260464
"279",-17.6515835403009,-4.07585733502225,33.7661026260464
"280",-38.7741900696033,5.94366285741171,3.60086364231956
"281",-34.6845009141124,10.596519711828,-18.9130627999935
"282",-23.2827795961665,17.184029275346,-32.7238898507332
"283",19.449619664717,34.266255377393,-31.2498845955189
"284",42.0100653674994,-53.5478422533572,14.7072915988022
"285",-18.4976998077423,19.280102609118,-33.3029169538148
"286",-39.2466480019492,7.34437366443729,-4.7004402459176
"287",19.7008306586108,34.360399010995,-31.2304440201878
"288",-25.8667164057073,15.8936438850657,-31.7761520352747
"289",-10.4537076879514,22.5956752031766,-33.2418691724221
"290",15.8604669096965,-23.6265964584854,36.7069186247461
"291",55.7347353500227,-71.3278299134176,0.110696187274981
"292",-19.7808167191525,18.7323874357195,-33.2175966493359
"293",-27.538879208039,14.7500967346815,-29.7901592247268
"294",-39.2244686839501,7.11244157602274,-3.14460496770867
"295",-32.7233968156314,11.5919497836155,-21.008729588404
"296",29.319495884068,-38.887237409086,25.6947343568233
"297",46.7072452560238,44.2032182563772,-28.7791855439374
"298",9.87964168246895,-16.2896223764003,42.2536908195197
"299",27.8757196176166,-37.2725206930822,26.8607203268797
"300",-38.6764087118196,5.76172054034346,4.56147734544055
"301",-25.8667164057073,15.8936438850657,-31.7761520352747
"302",-14.2336549406161,-5.1419022727207,36.4831992858872
"303",44.7564851811026,43.5082520986368,-28.9852081461576
"304",-38.0641274229393,8.66616406576633,-12.4031959027501
"305",17.0430890170796,-25.0232174170896,35.6766942695976
"306",-38.5517261037191,8.30698618512555,-10.6836158720689
"307",56.576711067297,-72.5143873476491,-0.919440756870981
"308",-9.16323811828806,23.1173316037345,-33.1811038893378
"309",34.509789825812,39.8215543151853,-29.9881371042462
"310",-38.786321226971,5.96623536949606,3.4816859558336
"311",-10.0137711124613,-6.34929223013232,39.6536584773226
"312",59.1185657959298,-76.1635633013003,-4.12436873574288
"313",-39.2578289530794,7.26625030159301,-4.14101177664491
"314",44.5484510225029,-56.6501049869759,12.2667642362564
"315",25.8535623461061,36.6507021157055,-30.7395963602954
"316",-27.3772137553741,-0.431439598489323,25.4572448114364
"317",-25.8667164057073,15.8936438850657,-31.7761520352747
"318",59.1185657959298,-76.1635633013003,-4.12436873574288
"319",30.9882691759208,-40.761034679373,24.3326494992276
"320",-33.702764162285,2.71165953769189,16.8889703561606
"321",-34.458181904231,10.7167329199909,-19.2394738799693
"322",-13.6120192965088,21.3114719901934,-33.3548577248536
"323",-38.0641274229393,8.66616406576633,-12.4031959027501
"324",22.3056582663703,-31.0452587730773,31.3237176021388
"325",48.903040925341,-62.1489532025752,7.83533489847048
"326",-13.945049385696,-5.22864172414014,36.6899534977567
"327",-20.4356043008282,18.4528828242164,-33.1740568320824
"328",-10.7880444985695,22.4605236728336,-33.257612333997
"329",0.542227212483933,26.9900309560348,-32.5943500649486
"330",31.6226823244419,-41.4773446924536,23.8080935464095
"331",-35.91357876393,9.94367401633866,-17.1404117595723
"332",67.5009105826473,51.4798194150149,-26.2049209727567
"333",55.0026370273929,-70.3096866195937,0.987190180696834
"334",19.3714318182325,-27.7222765402941,33.7102841417808
"335",-16.8426457191509,19.9781706737541,-33.3707033689145
"336",-27.3772137553741,-0.431439598489323,25.4572448114364
"337",-39.2001752474699,7.66908735098225,-7.02566120418369
"338",-15.2075394337726,-4.84920448765666,35.7855179093445
"339",17.1078706048777,-25.099365655338,35.6207018328861
"340",-33.5084857254495,2.60312244396438,17.2339747227768
"341",-18.0196094190487,-3.94482271189022,33.3817881735062
"342",41.1621118736566,42.2224433613018,-29.3523575907175
"343",59.1185657959298,-76.1635633013003,-4.12436873574288
"344",67.5009105826473,51.4798194150149,-26.2049209727567
"345",12.1075220175848,-19.0270435178375,40.1842290754302
"346",59.1185657959298,-76.1635633013003,-4.12436873574288
"347",-26.9534864274536,15.1504311071245,-30.4854179949662
"348",40.2538631600039,41.896730297827,-29.4432990383158
"349",-17.5397514649517,19.6890153418648,-33.3666153148567
"350",21.413926914875,-30.0406114347376,32.043327455597
"351",44.8245360619238,-56.9908114426066,11.9967674086071
"352",-38.6771633542227,8.21458584122542,-10.2412451283158
"353",-18.52078674429,19.2702476494163,-33.3013817979469
"354",-39.1844960887291,6.9281464822139,-1.9507007490513
"355",3.03526410821389,27.9709246696533,-32.4284674982429
"356",-35.91357876393,9.94367401633866,-17.1404117595723
"357",-13.7513686301246,-5.2868518389573,36.8287045068409
"358",-26.5116006480214,15.4526249025853,-31.0102364993678
"359",-25.8667164057073,15.8936438850657,-31.7761520352747
"360",-11.8650407492037,22.0244022990929,-33.3047076426015
"361",25.0053521485527,-34.0677843362368,29.161307831441
"362",-28.4054653597344,0.0115282528640454,24.4821742135799
"363",-35.0789440223185,10.3870045168825,-18.3441728909838
"364",28.5733219085063,-38.0527178097662,26.2973404578811
"365",-17.6515835403009,-4.07585733502225,33.7661026260464
"366",17.4354149801887,-25.4843813361183,35.3375965814065
"367",11.1409701757802,31.1145806482102,-31.8659574148198
"368",-5.12204712035155,24.7396017845993,-32.9536681215336
"369",27.2339316154479,-36.55561754701,27.3767404760663
"370",29.4114026719972,-38.9904357819166,25.6197182688024
"371",-15.2844251427025,-4.82609674041867,35.7304377354434
"372",-38.8064031949691,8.11938441036959,-9.78546405655299
"373",-5.02624493120941,24.7778244935362,-32.9477612248191
"374",-35.91357876393,9.94367401633866,-17.1404117595723
"375",12.6810636726349,31.7047169432533,-31.7554360358361
"376",-39.2578289530794,7.26625030159301,-4.14101177664491
"377",-19.1102310270716,19.0186356765076,-33.262186955113
"378",32.5104059773762,39.0939264804003,-30.1685609046806
"379",26.9911250490811,-36.2845989623936,27.571425015233
"380",-34.458181904231,10.7167329199909,-19.2394738799693
"381",-10.8035144166134,-6.13207506184663,39.1294739587609
"382",41.3368131151222,42.2850941261147,-29.3348650431836
"383",-27.3772137553741,-0.431439598489323,25.4572448114364
"384",-21.0474157691418,18.1802269206336,-33.0773233003268
"385",42.7990516388015,42.8094771303725,-29.1884535084592
"386",16.8368682942592,-24.7808129736846,35.854936285016
"387",35.1042207569296,40.037087520486,-29.9332056428501
"388",19.5230447254744,-27.8947520421555,33.5861263201351
"389",-7.6706122465791,23.7178706011746,-33.1009675400612
"390",67.5009105826473,51.4798194150149,-26.2049209727567
"391",4.14417076643488,28.4045782004883,-32.3532894810443
"392",21.4247998196147,35.0064723317481,-31.0970304628292
"393",-34.7261353188007,3.29107686718309,14.9867825167759
"394",40.7743841769275,42.0833977739012,-29.391180126312
"395",61.7804550779379,49.5006273625236,-26.9848858007522
"396",-7.03288065190616,23.97391581796,-33.0648604592533
"397",-39.0751893743685,6.58823042183077,0.0769093026268967
"398",57.7129710265069,-74.1318217252913,-2.33251537081199
"399",18.0731407998079,-26.2256590450608,34.7965631170512
"400",9.85527294113175,30.6209317096547,-31.9576629374027
"401",-15.2844251427025,-4.82609674041867,35.7304377354434
"402",-15.2844251427025,-4.82609674041867,35.7304377354434
"403",45.3998324180499,-57.7036791810003,11.4301322500691
"404",-11.750994200044,-5.86684183705909,38.3601433335438
"405",47.5388196468684,-60.3997086054937,9.26041999755351
"406",-13.5786613181341,-5.33875845420706,36.9524303449821
"407",1.21912129611129,27.2563571995625,-32.5493106480943
"408",29.5283624652381,38.0036465178393,-30.4300117019152
"409",-38.8757100339479,6.13256162053166,2.60352149960321
"410",-27.3772137553741,-0.431439598489323,25.4572448114364
"411",-23.2827795961665,17.184029275346,-32.7238898507332
"412",-34.458181904231,10.7167329199909,-19.2394738799693
"413",43.2620302098754,-55.0695697435126,13.5151452020712
"414",55.7660071664379,-71.3713202332075,0.0732564631231497
"415",5.84847029248309,29.0699038863038,-32.2371345906521
"416",-38.0641274229393,8.66616406576633,-12.4031959027501
"417",-38.8064031949691,8.11938441036959,-9.78546405655299
"418",50.1391800307694,45.4200086031533,-28.4017710298764
"419",-27.3772137553741,-0.431439598489323,25.4572448114364
"420",-35.2992234218164,3.62461126971332,13.8216095850258
"421",59.2650231327266,48.6248094494615,-27.3095438618355
"422",-25.8667164057073,15.8936438850657,-31.7761520352747
"423",-23.2827795961665,17.184029275346,-32.7238898507332
"424",13.9541650374829,-21.3171723600054,38.4398111395386
"425",-14.8012646543368,-4.97130903794352,36.0765692089217
"426",18.0388876405082,-26.1861423319318,34.8252591492685
"427",-34.458181904231,10.7167329199909,-19.2394738799693
"428",23.0240042015795,-31.8514917865632,30.7468340675774
"429",23.1408531586283,35.6449934124035,-30.9600419071844
"430",54.852811559859,-70.1013214447278,1.16656652714631
"431",67.5009105826473,51.4798194150149,-26.2049209727567
"432",-9.51627261523013,22.974621764404,-33.197727482524
"433",17.0060737684206,33.3464494794307,-31.4358538798233
"434",22.228409430713,-30.9582282599044,31.3860559097624
"435",28.0690665504558,-37.488759546496,26.7045743808059
"436",-38.3950098137491,5.57332896282528,5.52939573991182
"437",8.40427221499128,-14.6182974047475,43.4429717836876
"438",45.9823737326565,-58.4340212294484,10.8446303922436
"439",-27.3772137553741,-0.431439598489323,25.4572448114364
"440",3.4226862515032,28.1229245519567,-32.402461562284
"441",23.0650078780161,35.6167771149304,-30.9661007910343
"442",-27.3772137553741,-0.431439598489323,25.4572448114364
"443",-35.5232970537637,3.75502100001662,13.366034727879
"444",16.2005192821927,-24.0328094463396,36.404949537171
"445",14.7998871462454,32.5114918264974,-31.6004966835529
"446",-39.2354530156151,7.4225950938337,-5.2605709535368
"447",57.5178900542915,-73.8505406858141,-2.08482174588554
"448",-39.2065284478061,7.02972746939959,-2.60876476274757
"449",3.39633666464814,28.1126381811179,-32.4042573929618
"450",21.4454970469899,-30.076179152691,32.0178509731265
"451",-31.0167704209188,12.4995216889669,-23.3203877422066
"452",-21.0427485277503,18.182306892953,-33.0780612380196
"453",-34.458181904231,10.7167329199909,-19.2394738799693
"454",-34.458181904231,10.7167329199909,-19.2394738799693
"455",-27.3772137553741,-0.431439598489323,25.4572448114364
"456",59.1185657959298,-76.1635633013003,-4.12436873574288
"457",0.935413880829198,27.1447315671325,-32.5681880719788
"458",15.8104266736406,-23.5664133204509,36.751859468617
"459",-22.3058459728857,17.6194031341106,-32.8783528586453
"460",-15.2844251427025,-4.82609674041867,35.7304377354434
"461",67.5009105826473,51.4798194150149,-26.2049209727567
"462",-29.5925148191091,0.522905766149349,23.3565187600611
"463",-20.5202793771177,18.4151470826811,-33.160668852933
"464",-34.458181904231,10.7167329199909,-19.2394738799693
"465",-37.774716043716,8.84417694529325,-13.085840659174
"466",-5.44898494852223,24.6091616604382,-32.9738261993435
"467",43.7896352683551,-55.7136782011755,13.0088466280441
"468",-35.91357876393,9.94367401633866,-17.1404117595723
"469",-7.71256497995511,-7.01221624343452,41.0308067288626
"470",45.942593773254,-58.3841484113174,10.8846125180608
"471",50.1252022209921,-63.7365044425521,6.53011964363985
"472",-27.3772137553741,-0.431439598489323,25.4572448114364
"473",58.4730601038891,-75.2277699531136,-3.29759780148571
"474",-15.605038277947,20.4915229055579,-33.3779611001158
"475",-10.6420547875496,22.5195382121605,-33.2507380098548
"476",28.9215336113189,-38.4421571365543,26.0161265540906
"477",54.6465872670641,-69.8145213329908,1.41346554104256
"478",47.4190435729509,-60.2470713783622,9.38422621275316
"479",45.8873948466986,-58.3149445693206,10.9400919720289
"480",49.4251285242081,-62.8255387496494,7.27999737979797
"481",47.5405837383072,-60.4019566840691,9.25859654920401
"482",-18.629652315886,-3.72761858115507,32.7447451951109
"483",-34.967902360162,10.4459861925913,-18.5043239489342
"484",-27.3772137553741,-0.431439598489323,25.4572448114364
"485",55.208021741514,-70.5953191130341,0.741296340070144
"486",-28.8840486007404,0.217700544804248,24.0283432203163
"487",-34.458181904231,10.7167329199909,-19.2394738799693
"488",-38.1713700225512,8.58716637532675,-12.0249909567565
"489",-27.538879208039,14.7500967346815,-29.7901592247268
"490",-11.5923957516327,-5.91123917265828,38.4889214305634
"491",34.3905123530971,39.7783057985476,-29.9991595553753
"492",-34.458181904231,10.7167329199909,-19.2394738799693
"493",-26.3051450610416,15.5938143237603,-31.2554394849069
"494",-17.6515835403009,-4.07585733502225,33.7661026260464
"495",-38.8870176060468,6.15360168291912,2.49243479602822
