Cst3	-1.130150e-02	-5.225826e-03
Adh1	8.631944e-02	1.119522e-02
Timm8a1	1.396684e-02	-4.340882e-03
Eef1a1	-4.192668e-03	8.573909e-03
Gm5662	-3.647248e-02	1.978186e-02
Mt1	5.355070e-02	-2.000785e-03
Ass1	4.034050e-02	-1.045841e-04
Prg4	-1.218524e-02	1.271990e-02
Hrsp12	-4.405256e-02	8.458228e-02
Slc25a5	-3.791672e-03	7.244304e-03
AU022751	-1.756905e-02	1.313804e-02
Rpl7	-8.671478e-03	1.322876e-02
Rplp2	-1.185208e-02	1.595556e-02
Rps14	-1.130809e-02	2.080774e-02
Rps18	-6.857037e-03	9.600484e-03
Zfp57	-8.176026e-02	9.196229e-02
Fbxo15	-5.511315e-04	6.588957e-03
Rps4x	-7.807059e-03	1.071083e-02
Rps28	-1.002494e-02	5.295761e-03
Gm5424	4.175051e-02	3.011297e-03
Impdh2	-1.979823e-02	1.861909e-02
B2m	5.752138e-02	-1.206577e-02
Tspan8	9.854073e-02	-1.143228e-02
Sat1	-2.503056e-02	1.555783e-02
Pttg1	-2.344810e-02	2.501744e-02
3230401D17Rik	-3.956783e-02	8.683607e-02
Krt18	8.884906e-02	-4.454752e-03
Eif4e1b	-1.819748e-02	2.821747e-02
Pkd2l2	-8.735032e-03	1.496636e-02
Tmsb10	4.115908e-02	1.258915e-03
Pemt	-2.722832e-02	-1.516407e-02
Npm1	-1.273065e-02	1.303251e-02
Bhmt	-8.838349e-02	1.093522e-01
Timd2	3.018711e-02	-1.569368e-02
Rpl32	-8.185760e-03	1.561965e-02
Cdk2ap1	9.631576e-03	-5.164761e-03
Itm2b	-1.407315e-02	-2.164883e-03
Pramel4	-7.759735e-03	9.417682e-03
Gm10436	-2.390253e-03	4.527998e-03
Dbi	-1.320041e-02	6.313316e-03
Rplp1	-9.007505e-03	9.037804e-03
Fbp1	-6.338990e-02	3.224606e-02
Nme2	-7.478086e-03	1.309029e-02
Tceb1	-1.780666e-03	1.365340e-02
Malat1	-4.942660e-03	-3.625533e-02
Rps25	-8.915192e-03	8.257931e-03
S100a11	8.160896e-02	-7.228677e-04
Id2	8.928469e-02	-1.124486e-03
Cyb5	-3.074685e-02	7.372069e-02
Rps11	-8.008470e-03	1.309704e-02
Cd63	7.200256e-03	-4.679137e-04
Cdkn2d	-2.230848e-02	1.089465e-01
Upp1	-1.137412e-01	1.808575e-01
Krt8	7.663821e-02	-1.014219e-02
Cks2	-1.220522e-02	1.888473e-02
Akr1b8	4.643556e-02	-1.158680e-02
Hsp90ab1	-4.056332e-03	-1.314914e-03
Trim43a	1.235126e-02	-1.676736e-02
Rps20	-9.440305e-03	1.127924e-02
Rcn3	-1.168900e-02	2.323107e-02
Kng2	2.843579e-03	5.144560e-04
Isyna1	1.797825e-02	-9.828028e-03
Fabp5	-5.534571e-02	7.708395e-02
Pzp	-1.489805e-02	-5.047653e-03
Gm13023	-1.453073e-03	-7.590253e-05
Gm11544	5.095177e-04	-1.223813e-03
Crxos1	9.528099e-03	8.733608e-03
Pcgf1	-4.079223e-02	8.703727e-02
Cdkn2d	-2.404639e-02	1.003016e-01
Nhp2l1	-1.601428e-02	1.317430e-02
Ube2s	-3.215322e-02	2.223178e-02
Lars2	-3.277595e-04	-5.320369e-03
Rpl38	-1.348405e-02	4.424795e-03
Aldoa	7.866546e-03	1.194554e-02
Ctsl	-3.107237e-02	1.473717e-02
Apom	-2.392087e-02	2.439806e-02
Rps9	-8.237493e-03	1.128528e-02
Obox6	0.000000e+00	0.000000e+00
Timm23	-2.837690e-03	1.774979e-02
Trim43b	1.503985e-02	-1.643622e-02
Cyr61	-5.129328e-03	-1.047263e-02
Set	-1.110278e-02	1.148110e-02
Erh	-7.114817e-03	7.096569e-03
Sod1	-2.503610e-02	2.155817e-02
Cstb	2.476528e-02	-7.899381e-03
Rps5	-1.030942e-02	1.603258e-02
5730469M10Rik	6.215881e-02	-1.743172e-04
Mfap5	1.849240e-02	-1.976912e-03
Rpl8	-5.231491e-03	9.363983e-03
Rgn	6.797031e-02	2.959941e-02
Npm2	1.325358e-02	-4.630856e-03
Hnrnpf	-7.009818e-03	1.075104e-02
Serpine2	-1.663057e-02	2.853200e-02
Rpl4	-8.259310e-03	1.187305e-02
1110008P14Rik	5.979415e-02	-3.569895e-02
Bmp15	4.934852e-03	-8.799430e-03
Rpl22l1	-1.844615e-02	2.125658e-02
Hprt	1.953415e-02	3.768311e-03
Uqcrb	-9.033646e-03	1.025747e-02
Gpx1	-1.637551e-02	6.273044e-03
Rpl13a	-9.424866e-03	1.144892e-02
Myl12b	3.531864e-02	-1.021256e-03
Gsta1	5.915864e-02	-9.223380e-03
Psap	4.094699e-02	-2.937230e-02
Mad2l1bp	2.896153e-02	-4.633599e-03
Prdx1	-2.299364e-02	1.470021e-02
Eif5a	4.372496e-03	-1.009751e-03
Tomm5	-4.354475e-03	1.023783e-02
Snx2	1.584399e-03	1.347872e-02
Gcsh	1.104679e-03	7.156477e-03
BC053393	8.082593e-02	-8.291176e-03
Cd9	1.375473e-03	-1.065935e-02
Rpl35	-6.919401e-03	1.423527e-02
Tdgf1	-1.198516e-01	1.691939e-01
Rpl41	-5.697055e-03	9.933539e-03
Tagln2	4.776940e-02	-3.319732e-03
Rps16	-5.073824e-03	7.515011e-03
Snrpg	-9.028839e-03	1.584265e-02
Lgals3	5.473748e-02	1.158078e-02
Sp110	4.130126e-02	1.140846e-03
Rps26	-1.045645e-02	9.727442e-03
Cat	-2.480954e-02	3.470723e-02
Ifitm2	-1.167645e-01	1.666357e-01
Gdf9	2.220188e-03	4.431091e-03
Stmn1	-4.688625e-02	1.098187e-01
Wtap	1.171990e-02	-1.044987e-02
Siah2	-1.743344e-02	7.143842e-04
Elf3	4.229718e-02	-1.687250e-02
Rplp0	-5.833734e-03	5.681372e-03
Ube2d2	-5.848724e-03	1.055297e-02
Pfn1	2.387770e-02	-8.615661e-03
Map1lc3b	-1.469623e-02	1.488835e-02
9230115E21Rik	-3.672859e-03	-3.035930e-03
Spic	-1.101635e-01	9.567952e-02
Gm13102	-9.755386e-03	1.245487e-02
Crip1	4.325608e-02	5.102351e-03
Pramel5	4.202589e-02	-4.332831e-02
Calcoco2	-1.306177e-03	-3.948406e-03
Gm2a	5.494515e-02	-1.249066e-02
Btf3	-3.050744e-03	6.911991e-03
Trim43c	1.685738e-02	-1.916397e-02
Anxa2	5.827344e-02	-6.540087e-03
Gm3776	6.081588e-02	-1.302570e-02
Fdps	-2.156446e-02	7.487631e-02
Rps21	-7.893273e-03	8.657782e-03
Atp5g1	3.028630e-03	9.659406e-03
Tuba1b	-6.887269e-03	9.704543e-03
Gm4926	6.389425e-02	-2.504299e-02
Gm13078	8.961898e-04	-2.315689e-03
Serping1	-6.030637e-02	3.131823e-02
Klf17	-4.552190e-04	1.513744e-04
Fn1	-8.296711e-02	8.638868e-02
Gyg	5.308501e-02	3.137999e-02
Mat2b	-3.144828e-02	5.416542e-02
C87977	-2.627280e-03	-2.558204e-04
Rpl9	-7.142123e-03	9.866576e-03
Rps19	-7.241224e-03	8.597961e-03
Calm2	1.240177e-03	8.801482e-03
Odc1	9.139974e-03	1.480320e-03
Rps3a	-9.746118e-03	1.111582e-02
Rpl18	-8.760746e-03	7.877262e-03
Cdo1	-2.463490e-03	3.262388e-02
AA467197	9.263799e-03	1.746983e-03
Glrx	-4.502693e-02	5.820633e-02
Tmed3	8.515143e-03	4.148478e-02
Pecr	-6.665580e-02	5.825156e-02
Rpl14	-4.748315e-03	9.515240e-03
Sh3bgrl3	-3.358363e-02	6.301869e-02
Stip1	-2.915785e-03	1.769660e-03
Mt2	4.179654e-02	-9.519091e-03
Cited1	-2.159155e-03	-2.089818e-02
Uqcr10	-5.446528e-03	1.205725e-02
Dazl	-1.325518e-02	8.845356e-04
Rpl36	-1.170432e-02	8.914436e-03
Eef1g	-6.806190e-03	6.025007e-03
Gnb2l1	-9.968274e-03	1.310795e-02
Rps15	-6.868667e-03	8.880917e-03
Oat	3.090922e-02	2.744968e-02
Ly6a	-6.406901e-02	7.638050e-02
Sdc4	2.170515e-02	-9.147085e-03
Trappc2	2.008555e-04	1.962295e-02
Fam60a	-1.109814e-02	1.562895e-02
Ppic	-3.929200e-02	-2.125455e-02
Ppp1cc	7.981349e-03	-4.526816e-03
Ccdc6	5.797406e-03	1.307425e-02
Mgst3	1.639183e-02	8.450393e-03
Gpd1l	3.900830e-02	-4.167145e-02
Uchl1	-2.824866e-02	9.832488e-03
Capg	3.595667e-02	1.500736e-02
Ccndbp1	-1.614236e-02	5.116570e-02
Ckb	-2.399073e-03	-5.133251e-03
Cox4i1	-3.173795e-03	3.864350e-03
Atp5g3	1.385895e-03	9.281904e-05
Ccnb1	-1.797720e-02	3.510322e-02
Rps3	-1.202530e-02	1.016331e-02
Id3	-7.304207e-02	8.187307e-02
Aldh1l1	-3.656173e-03	5.693101e-02
Rpl39	-9.989737e-03	3.608209e-03
Ube2c	-3.187739e-02	5.707273e-02
Dppa1	9.303495e-02	-5.083232e-03
Ptges3	-6.065688e-03	5.565028e-03
Brp44l	-4.797648e-02	6.625044e-02
Eif2s3x	3.908768e-03	1.065307e-02
Pam16	-2.239046e-03	5.615644e-03
Fbp2	-3.037723e-02	3.914033e-02
Pmm1	-9.158421e-02	1.226317e-01
Rpl35a	-1.110097e-02	8.598375e-03
Xlr3b	3.763651e-02	1.316888e-02
Rpl19	-9.834619e-03	1.148737e-02
Sdhaf1	-5.018086e-02	-3.084684e-02
Ldha	-4.888862e-03	1.029037e-02
Timm17a	-2.211639e-03	6.765548e-04
Psmb3	-1.219258e-03	5.959969e-03
Cox6a1	-7.859901e-03	5.683379e-03
S100a10	4.830540e-02	-6.116627e-03
Slbp	4.976328e-02	-1.429225e-02
Fam162a	-4.313278e-02	3.240044e-02
Zscan5b	2.962556e-03	1.955025e-03
Rpl37a	-6.973820e-03	5.715781e-03
Atp5o	-7.650907e-04	1.441804e-02
Fen1	1.510803e-02	-5.431610e-03
E2f5	1.813100e-03	4.030946e-03
Pgrmc1	3.947383e-02	2.091990e-02
Sec14l4	1.215113e-02	-1.678239e-02
Etfb	1.971125e-03	4.067618e-03
Lgals9	-1.119798e-02	1.629060e-03
Aprt	2.210560e-02	-5.992511e-04
Sord	3.739689e-02	9.772931e-03
Gsta4	1.508400e-02	1.380107e-02
Slc15a2	5.607571e-02	-1.941455e-02
Riok1	-1.617509e-02	2.476301e-02
Cox6b1	-4.924930e-03	1.229734e-02
Ccne1	2.729398e-03	6.654478e-02
Phyh	-7.401468e-02	1.033089e-01
Lsm7	-9.630784e-03	1.539201e-02
Smagp	3.492578e-03	1.028759e-03
Psat1	-3.868009e-02	6.542303e-02
Mir703	-5.993117e-04	1.761768e-03
Pla2g4c	-3.353496e-03	-1.482803e-02
Cldn4	5.806340e-02	-2.843899e-02
Ube2d3	-7.978371e-03	1.796054e-02
Pttg1ip	8.620267e-03	-2.136963e-02
Slc25a4	1.355074e-02	-3.021340e-03
Gstp1	-2.263339e-02	2.039445e-02
Gpx4	1.001016e-02	5.862388e-03
Pabpn1	1.685438e-02	-2.377546e-02
Sumo1	-1.193698e-02	2.441023e-02
Hmox1	1.904252e-02	2.165277e-02
Taf9	-4.088976e-03	9.029660e-03
Tpm1	5.062899e-02	-6.940833e-03
Hsd17b14	-3.410850e-02	1.164121e-02
Cox6c	7.106229e-06	4.234045e-04
Asns	-5.971949e-02	6.870693e-02
Zfp781	-2.346796e-02	3.045051e-02
Atp5e	3.218955e-03	1.121051e-02
Fam25c	-1.051368e-01	1.399680e-01
Mageb16	-3.296664e-02	8.119448e-02
Fxyd4	6.736080e-02	-7.783129e-03
Sugt1	-2.813798e-03	1.248499e-02
Prps1	-1.873518e-02	1.985062e-02
Pkm2	-2.311952e-02	1.543384e-02
Cilp	2.661870e-03	1.624248e-02
Gm13691|Gm13693|Gm13694|Gm13695|Gm13696|Gm13697|Gm13698	-3.379084e-03	-1.318857e-02
Scp2	1.850758e-03	2.651825e-02
Guca1a	-4.050724e-03	-3.489673e-03
Dstn	3.506882e-02	1.375390e-02
Rpl36al	-4.285520e-03	1.063317e-02
Lcp1	7.245146e-02	-1.151455e-02
Ifi30	1.924916e-02	-2.364761e-02
1810027O10Rik	-3.724944e-02	4.669910e-02
Bmi1	2.421310e-02	8.788081e-03
2310040G24Rik	-2.843113e-03	3.420144e-03
Gja1	-6.676744e-02	6.554219e-02
Acta1	1.196966e-02	7.280925e-03
Cox7c	-1.298957e-03	5.977332e-04
Ddt	-2.324612e-02	2.027276e-02
Sc5d	-1.596311e-02	1.327223e-02
Slc5a6	4.772726e-02	-1.140843e-02
Tat	-1.497743e-02	1.527334e-02
Zfp707	2.388201e-03	2.025629e-02
Snord47	-4.756167e-02	-1.709885e-03
Rps27l	-6.070306e-03	7.443820e-03
Rps27a	-1.092825e-02	1.277262e-02
Sfn	-1.712956e-02	1.152707e-02
Cldn7	7.423616e-02	-9.167887e-03
H2-D1	2.641684e-02	2.201571e-02
Map1lc3a	5.964315e-03	-4.136734e-03
Cfl1	4.200496e-03	5.710022e-03
Bsg	1.804919e-03	-8.554371e-03
Rpl7a	-1.234284e-02	2.584352e-02
Gm13691|Gm13693|Gm13694|Gm13695|Gm13696|Gm13697|Gm13698	1.862289e-03	-3.084052e-03
Ptdss2	-5.208891e-02	2.396721e-02
Myl6	3.059080e-02	-1.063019e-03
Fam96a	3.802451e-02	1.749133e-03
Tesc	-5.275591e-03	1.052074e-02
Znhit3	-1.480267e-02	6.352094e-02
Brdt	-1.417514e-05	8.173903e-05
Vkorc1	-1.379801e-02	6.261627e-02
Sox15	-3.762380e-02	4.723149e-02
2410004A20Rik	-2.411729e-02	1.167130e-02
Ctsc	3.029507e-02	-6.500235e-03
0610010O12Rik	3.912390e-02	1.471808e-02
Slc45a3	2.728055e-02	-1.744004e-02
Gstz1	-4.660897e-02	5.972092e-02
Adk	1.619803e-02	6.795952e-03
Zfp433	8.272667e-03	6.353085e-02
Pdia6	9.039492e-03	-2.242603e-02
Epcam	3.508027e-02	-1.523928e-02
Dab2	7.637703e-02	-4.640926e-03
Crip2	5.659196e-02	2.296066e-03
Atp5k	-2.766589e-04	7.313349e-03
Ptgr1	2.878813e-02	-7.774543e-04
Nfya	-4.640657e-04	3.548496e-02
Psip1	-2.251811e-02	-9.467442e-03
Rasl11a	0.000000e+00	0.000000e+00
Klhl8	-1.332523e-02	5.115879e-03
Psma6	-8.730683e-03	1.878368e-02
Folr1	3.594389e-02	-1.619534e-02
Psma7	-8.598117e-04	1.388435e-03
Ncoa4	1.010685e-02	-2.632494e-02
Acaa2	-1.745173e-02	2.186464e-02
Gstp2	-1.675468e-02	1.608282e-02
Atp5c1	-2.943506e-03	1.172933e-02
Phgdh	3.948412e-02	-1.078834e-02
Chka	5.951219e-02	-3.801566e-02
Hspd1	-8.867888e-03	-1.162584e-03
Cenpn	-4.125425e-02	5.322236e-02
Mdh2	1.322089e-03	4.326190e-03
Rps24	-9.439750e-03	7.016698e-03
Rbm3	-2.149642e-02	5.599412e-03
Ooep	-4.600077e-04	-1.958737e-03
Atp5h	-1.028230e-03	1.377417e-02
Pramel7	2.959326e-02	-9.160966e-03
Rnf7	-3.253354e-02	3.908584e-02
Ndrg1	5.581924e-02	-2.066648e-02
Snord96a	-3.352447e-02	1.937511e-02
Tnfsf13b	-1.666414e-03	4.507728e-03
Cited2	-1.908100e-02	3.705233e-02
Comt	-2.003179e-02	2.902500e-02
Rhpn2	-7.226875e-04	1.409779e-02
Snrpd2	-8.143733e-03	1.611690e-02
Snord100	-6.381756e-02	4.955498e-03
Mif	-3.354812e-02	3.760173e-02
Bnip3	3.264380e-02	3.267043e-02
Ndufb8	-4.837808e-03	4.253757e-03
Ndufa4	2.884402e-03	4.401628e-03
Rpl3	-9.103119e-03	1.473697e-02
Psma4	-1.760777e-03	7.706650e-03
Tax1bp3	2.012484e-03	8.205972e-03
Plp2	8.714408e-04	1.252641e-04
Larp4	1.672608e-02	-3.056113e-02
Mrps18b	-1.142949e-02	7.692175e-03
Uqcr11	-2.312678e-03	3.552889e-03
Psmb2	-7.809152e-03	8.197955e-03
Tpm4	3.627886e-02	-2.135543e-03
H2-T23	-9.640363e-04	1.965627e-03
Hspe1	-7.818485e-03	1.633104e-03
3110003A17Rik	2.202773e-02	5.888463e-03
Tiparp	-2.584506e-02	2.460440e-02
2010107E04Rik	-6.242040e-03	1.678995e-02
Hsd3b7	1.117066e-02	1.488115e-02
Lysmd1	2.434388e-04	4.727492e-02
Rps4y2	-8.920341e-04	7.166199e-03
Cul1	1.480590e-02	1.049779e-02
Sap30	-7.011684e-02	2.895006e-02
Supt4h1	-2.927924e-02	2.003637e-02
Birc3	1.092297e-03	5.636628e-03
Atpif1	-1.098687e-02	1.352261e-02
2700029M09Rik	-3.145613e-02	2.403805e-02
Tubb5	-1.989013e-02	2.311034e-02
Mdh1	9.217858e-03	2.602652e-03
Atp5j2	-7.839272e-03	9.918561e-03
Nme1	-8.277493e-03	1.279551e-02
Aph1a	1.020351e-02	2.569910e-02
H47	5.549614e-05	1.448653e-02
Ndufb9	-4.358109e-03	4.687026e-03
Mat2a	-2.473315e-02	2.887138e-02
Snord22	-8.633411e-03	-1.148492e-02
Dbf4	-4.121713e-02	4.836144e-02
Eif4a1	-9.332871e-03	1.096724e-02
Blvrb	-6.339683e-02	1.025332e-01
Hist1h2bc	-1.178141e-02	9.244792e-02
Nhp2	-3.059322e-04	2.871138e-03
Tmem41b	-3.289833e-02	6.828509e-03
Nexn	-1.243446e-02	2.309726e-03
Prr13	-1.312627e-03	1.239878e-02
Naca	-3.354064e-03	6.769645e-03
Gsto1	1.783841e-02	-6.478800e-03
8430410A17Rik	-4.765489e-02	7.477818e-02
Hmgb3	-4.021921e-02	2.731605e-02
Cnn2	7.348211e-02	-7.946804e-03
2010107G23Rik	1.594940e-02	-1.797947e-02
H3f3a	-2.167360e-03	1.243539e-02
1300002E11Rik	-1.987773e-02	-7.107244e-04
Atp5j	-7.183925e-03	1.462188e-02
Polr2c	-6.255520e-03	7.127691e-03
Rps8	-1.286181e-02	9.556945e-03
Spry4	-6.309612e-02	3.637358e-02
Psma2	-4.551226e-03	3.508423e-03
Gm8801	5.605679e-03	4.177804e-03
Tubb2c	-2.351182e-02	7.468113e-02
Rps10	-9.135396e-03	7.849114e-03
C1qbp	-1.437580e-02	4.301482e-03
Trap1a	4.444423e-02	-6.690368e-03
Aqp8	-9.440374e-02	1.318127e-01
Lrpap1	5.694931e-03	-1.122630e-02
Gm12789	1.500565e-02	-6.499198e-03
Gm10324	-4.611472e-02	4.099969e-02
Mthfd2	-4.166423e-02	6.382180e-02
Arpc5	3.095375e-02	-5.506770e-03
Psma1	2.381429e-03	4.938672e-03
Hnrnpk	2.308903e-03	-6.281018e-03
Ube2l6	-9.543719e-02	1.306049e-01
Alpl	-4.481436e-02	2.055817e-02
Khdc1c	3.576662e-02	8.293708e-02
Uqcrq	2.070916e-03	9.417865e-03
G6pdx	-1.397201e-02	5.123519e-02
Tmem129	5.661430e-04	-6.793123e-02
Nlrp14	-7.802583e-04	-1.002646e-05
Magoh	-1.033308e-02	2.210679e-02
Ndufa3	-4.046035e-03	2.042019e-03
Ap2m1	1.331819e-02	5.963956e-03
Fam46c	-2.863659e-03	1.666745e-02
Rogdi	-6.675867e-03	1.495796e-02
Slc2a3	8.250248e-02	-3.498422e-02
Fkbp3	-2.098566e-02	2.836890e-02
Grn	-4.710353e-03	-2.103327e-03
Akr1c21	-5.121845e-02	4.965087e-03
Calr	-5.793741e-03	-1.218443e-02
Tstd1	2.751917e-02	-8.139098e-04
Wdr45	3.131158e-03	4.658074e-02
Cct5	-1.040356e-02	6.789106e-03
Ppt2	-3.477760e-02	1.289465e-02
Snord65	-2.611409e-02	-4.125149e-03
Arpc1b	1.546307e-02	-8.944504e-04
Hagh	-4.095954e-02	5.806592e-02
Atp5a1	5.047085e-03	9.191161e-03
Tom1	9.594223e-03	2.105869e-02
Ctsa	-2.101023e-02	3.153581e-04
Zfp781	-2.378269e-02	2.566846e-02
Mylpf	7.174217e-03	5.820223e-03
Spns1	-1.815913e-02	2.892853e-02
Dnajb9	7.622033e-04	-1.374585e-02
Pou5f1	-5.201173e-02	8.185516e-02
Rragc	9.209790e-03	2.804758e-02
Tmem92-ps	7.142104e-04	8.654783e-03
Plin2	-4.995031e-03	-2.018527e-03
Gm15698	2.326397e-03	9.045447e-04
Dhrs7	4.761438e-02	1.096551e-03
Cox17	-7.787587e-03	6.047028e-03
Atp6v1g1	9.099729e-03	2.942719e-03
Pomp	-2.467353e-03	1.110440e-02
Psmb6	-1.530424e-02	2.766446e-02
Eif1b	-3.589456e-02	5.186232e-02
Scd1	-5.924473e-03	-6.363511e-03
Ssr4	-9.942444e-03	6.382810e-03
Gm16039	-1.502919e-02	1.592681e-02
Snord83b	-7.504502e-03	-1.500131e-02
Rbbp7	-2.316458e-03	1.261830e-02
Arf1	1.582555e-02	-2.275113e-03
Id1	-4.171501e-02	-1.937927e-02
Gatad2b	-2.139878e-02	1.784057e-02
Cth	-6.352552e-02	6.809606e-02
P4hb	-2.960883e-02	2.132970e-02
Cyba	5.260660e-02	2.002827e-02
Hdac1	-1.537092e-02	-1.298896e-03
Dusp14	6.263098e-02	4.692062e-03
Pdxk	4.053245e-03	1.126090e-02
Cnbp	-9.438066e-04	2.824770e-03
Wsb1	7.904617e-03	-3.619235e-03
Ninj1	4.824178e-02	7.778693e-03
Pramel6	-9.863158e-03	2.473421e-02
Vnn1	-5.207891e-02	4.616845e-02
Ubc	4.374089e-03	-2.270663e-03
Decr2	-7.568126e-03	2.775465e-02
Zmpste24	-5.033370e-03	-2.430856e-02
Tdrd12	-9.263657e-04	2.505863e-03
Ppib	-6.532012e-03	1.511056e-02
Cox5a	1.186326e-02	-1.258811e-02
Prdx2	-1.332895e-02	1.915006e-02
Ppm1a	-2.204180e-02	1.605862e-02
Ndufc1	-9.505993e-03	9.445464e-03
Txn1	3.458712e-03	5.841199e-04
Tceb2	2.601188e-03	1.102198e-02
Atp6v1f	1.224920e-02	4.180087e-03
Ubxn1	-3.882628e-03	1.599589e-02
H2-K1	5.542658e-02	1.605818e-02
Mrpl22	-5.632300e-03	1.767882e-02
Pgam1	-2.457151e-02	2.194157e-02
Tfrc	-5.291416e-02	8.742452e-03
Tomm20	-5.170601e-03	1.079790e-02
C130026I21Rik	5.187865e-02	-1.674713e-02
Gpbp1	-8.014530e-03	7.165537e-04
Rpl23	-7.305292e-03	4.407076e-03
Slc39a4	1.175169e-02	-2.892860e-02
Eef2	-3.306132e-03	7.568437e-03
Rrm2	1.525625e-02	4.378582e-04
Fdft1	-4.096177e-02	3.348147e-02
Rbm38	-3.809511e-02	2.060450e-02
Ube2v1	4.641276e-03	3.019321e-03
Ctsd	-1.576427e-02	1.810105e-02
Parl	6.163754e-03	2.629957e-03
Sdhb	-7.823407e-04	7.111758e-03
Cdc20	-9.560291e-03	5.357129e-02
Akirin2	-3.210855e-02	4.049384e-02
Ei24	-6.871949e-02	2.380189e-02
Atp6v0b	7.424556e-03	1.240066e-02
B020004J07Rik	1.538578e-03	2.392564e-03
Ccdc72	3.731180e-03	-5.153624e-03
Tmbim6	8.291561e-03	-4.975120e-03
Clic1	-3.510487e-02	5.799310e-03
Jak2	1.745350e-03	-5.720314e-03
Mrto4	-1.032197e-02	2.444766e-03
Tbc1d15	-1.535795e-02	2.328363e-02
Slc24a5	-8.462816e-02	1.045913e-01
Uap1	-4.722355e-02	5.036181e-02
Pa2g4	-8.144715e-04	9.195767e-03
Arg2	-5.495286e-03	-1.208722e-02
1810029B16Rik	-3.150916e-02	3.587765e-02
Ly6c1	-4.513782e-02	3.261006e-02
Gde1	-4.412157e-02	3.942368e-02
Txndc12	-2.313635e-02	5.182597e-02
Atp6v0e	1.099833e-02	7.171867e-03
Rnf141	2.809755e-02	1.087197e-02
Rab38	-3.274998e-02	1.283526e-02
Cnot6l	5.708410e-03	-1.385652e-02
Ndufa7	-1.018603e-02	1.264508e-02
Mrpl18	2.759799e-03	4.831656e-03
Rnf114	-1.541398e-03	2.528966e-02
Park7	-1.465220e-02	1.500469e-02
Pdzk1	8.299592e-02	7.732394e-03
Tmem50b	4.320023e-02	-7.537174e-03
Atox1	1.295302e-03	7.662680e-03
Exosc7	-1.107958e-02	3.891672e-02
Cldn6	9.005091e-02	-3.597161e-02
Rpph1	4.813707e-03	-9.306702e-03
Cd164l2	-3.058793e-02	-1.527409e-04
Glo1	-4.264962e-02	5.906804e-02
Skp1a	-3.340233e-03	5.027192e-03
Gm5506	1.821373e-03	2.293353e-02
Gm3286	-5.048176e-02	5.718270e-02
Psenen	-1.303938e-03	3.281659e-03
Ccna2	-8.718268e-03	2.579888e-02
Anxa7	1.930682e-02	-1.513835e-02
Psmb7	-8.011127e-03	1.752833e-02
Fkbp11	-2.031993e-02	7.004088e-02
Zfp934	-1.123366e-03	-1.428225e-04
Ech1	3.305894e-03	2.485642e-02
Mbtd1	-3.668220e-02	4.898158e-02
Hsp90b1	-1.364885e-02	-4.617055e-04
Shfm1	-4.158381e-03	6.682889e-03
Klhdc2	-3.086699e-02	2.811344e-02
Psmc6	-7.289502e-03	2.017870e-02
Banf1	-7.821789e-03	7.734508e-03
Iah1	-3.464568e-02	3.817695e-02
